2018-10-13 02:01:00, 0.319, 0.0
2018-10-13 02:02:00, 0.0, 0.718
2018-10-13 02:03:00, 0.225, 0.092
2018-10-13 02:04:04, 0.203, 0.259
2018-10-13 02:05:01, 0.0, 0.295
2018-10-13 02:06:00, 0.213, 0.177
2018-10-13 02:07:00, 0.238, 0.0
2018-10-13 02:08:00, 0.0, 0.174
2018-10-13 02:09:00, 0.387, 0.0
2018-10-13 02:10:00, 0.0, 0.153
2018-10-13 02:11:01, 0.255, 0.0
2018-10-13 02:12:12, 0.0, 0.326
2018-10-13 02:13:00, 0.14, 0.0
2018-10-13 02:14:00, 0.099, 0.179
2018-10-13 02:15:00, 0.0, 0.341
2018-10-13 02:16:00, 0.0, 0.145
2018-10-13 02:17:16, 0.0, 0.104
2018-10-13 02:18:00, 0.066, 0.145
2018-10-13 02:19:00, 0.181, 0.104
2018-10-13 02:20:00, 0.179, 0.239
2018-10-13 02:21:02, 0.116, 0.0
2018-10-13 02:22:00, 0.241, 0.0
2018-10-13 02:23:01, 0.114, 0.181
2018-10-13 02:24:00, 0.158, 0.0
2018-10-13 02:25:00, 0.0, 0.181
2018-10-13 02:26:00, 0.0, 0.254
2018-10-13 02:27:01, 0.0, 0.115
2018-10-13 02:28:01, 0.128, 0.14
2018-10-13 02:29:02, 0.219, 0.231
2018-10-13 02:30:00, 0.156, 0.0
2018-10-13 02:31:00, 0.0, 0.13
2018-10-13 02:32:01, 0.0, 0.256
2018-10-13 02:33:00, 0.0, 0.145
2018-10-13 02:34:01, 0.231, 0.163
2018-10-13 02:35:00, 0.11, 0.0
2018-10-13 02:36:36, 0.181, 0.371
2018-10-13 02:37:00, 0.114, 0.089
2018-10-13 02:38:00, 0.0, 0.17
2018-10-13 02:39:40, 0.128, 0.0
2018-10-13 02:40:01, 0.089, 0.198
2018-10-13 02:41:00, 0.0, 0.169
2018-10-13 02:42:15, 0.0, 0.293
2018-10-13 02:43:12, 0.0, 0.14
2018-10-13 02:44:12, 0.119, 0.347
2018-10-13 02:45:01, 0.153, 0.0
2018-10-13 02:46:00, 0.0, 1.0
2018-10-13 02:47:00, 0.319, 0.0
2018-10-13 02:48:03, 0.104, 0.0
2018-10-13 02:49:00, 0.064, 0.319
2018-10-13 02:50:10, 0.117, 0.107
2018-10-13 02:51:00, 0.114, 0.156
2018-10-13 02:52:28, 0.181, 0.0
2018-10-13 02:53:01, 0.574, 0.142
2018-10-13 02:54:00, 0.145, 0.0
2018-10-13 02:55:02, 0.247, 0.23
2018-10-13 02:56:00, 0.181, 0.0
2018-10-13 02:57:01, 0.14, 0.0
2018-10-13 02:58:01, 0.188, 0.0
2018-10-13 02:59:00, 0.0, 0.413
2018-10-13 03:00:00, 0.091, 0.364
2018-10-13 03:01:00, 0.205, 0.061
2018-10-13 03:02:00, 0.189, 0.0
2018-10-13 03:03:00, 0.0, 0.198
2018-10-13 03:04:00, 0.073, 0.171
2018-10-13 03:05:00, 0.0, 0.14
2018-10-13 03:06:00, 0.0, 0.413
2018-10-13 03:07:00, 0.248, 0.154
2018-10-13 03:08:01, 0.197, 0.0
2018-10-13 03:09:00, 0.172, 0.255
2018-10-13 03:10:01, 0.206, 0.132
2018-10-13 03:11:00, 0.13, 0.13
2018-10-13 03:12:00, 0.0, 0.283
2018-10-13 03:13:23, 0.0, 0.163
2018-10-13 03:14:00, 0.101, 0.071
2018-10-13 03:15:05, 0.163, 0.184
2018-10-13 03:16:00, 0.163, 0.0
2018-10-13 03:17:01, 0.0, 0.465
2018-10-13 03:18:00, 0.174, 0.0
2018-10-13 03:19:01, 0.0, 0.177
2018-10-13 03:20:00, 0.0, 0.283
2018-10-13 03:21:04, 0.301, 0.181
2018-10-13 03:22:08, 0.29, 0.177
2018-10-13 03:23:00, 0.0, 0.187
2018-10-13 03:24:05, 0.186, 0.0
2018-10-13 03:25:00, 0.16, 0.0
2018-10-13 03:26:29, 0.186, 0.0
2018-10-13 03:27:00, 0.0, 0.384
2018-10-13 03:28:07, 0.22, 0.0
2018-10-13 03:29:24, 0.124, 0.198
2018-10-13 03:30:00, 0.301, 0.0
2018-10-13 03:31:00, 0.268, 0.0
2018-10-13 03:32:00, 0.389, 0.211
2018-10-13 03:33:09, 0.186, 0.217
2018-10-13 03:34:00, 0.255, 0.0
2018-10-13 03:35:00, 0.267, 0.0
2018-10-13 03:36:27, 0.155, 0.0
2018-10-13 03:37:00, 0.186, 0.289
2018-10-13 03:38:01, 0.19, 0.0
2018-10-13 03:39:15, 0.186, 0.225
2018-10-13 03:40:00, 0.185, 0.0
2018-10-13 03:41:18, 0.184, 0.197
2018-10-13 03:42:05, 0.0, 0.277
2018-10-13 03:43:00, 0.138, 0.216
2018-10-13 03:44:18, 0.0, 0.142
2018-10-13 03:45:00, 0.347, 0.744
2018-10-13 03:46:00, 0.0, 0.142
2018-10-13 03:47:00, 0.319, 0.0
2018-10-13 03:48:01, 0.114, 0.198
2018-10-13 03:49:00, 0.116, 0.0
2018-10-13 03:50:00, 0.219, 0.231
2018-10-13 03:51:02, 0.227, 0.0
2018-10-13 03:52:00, 0.13, 0.0
2018-10-13 03:53:00, 0.104, 0.384
2018-10-13 03:54:02, 0.254, 0.0
2018-10-13 03:55:01, 0.084, 0.201
2018-10-13 03:56:00, 0.0, 0.384
2018-10-13 03:57:00, 0.289, 0.145
2018-10-13 03:58:16, 0.211, 0.216
2018-10-13 03:59:00, 0.389, 0.0
2018-10-13 04:00:00, 0.181, 0.0
2018-10-13 04:01:09, 0.084, 0.112
2018-10-13 04:02:00, 0.172, 0.226
2018-10-13 04:03:00, 0.319, 0.0
2018-10-13 04:04:00, 0.0, 0.211
2018-10-13 04:05:00, 0.113, 0.0
2018-10-13 04:06:14, 0.293, 0.0
2018-10-13 04:07:00, 0.371, 0.0
2018-10-13 04:08:12, 0.211, 0.198
2018-10-13 04:09:00, 0.266, 0.138
2018-10-13 04:10:00, 0.0, 0.251
2018-10-13 04:11:00, 0.0, 0.371
2018-10-13 04:12:15, 0.0, 0.211
2018-10-13 04:13:00, 0.312, 0.193
2018-10-13 04:14:00, 0.133, 0.215
2018-10-13 04:15:00, 0.211, 0.0
2018-10-13 04:16:00, 0.071, 0.0
2018-10-13 04:17:00, 0.319, 0.0
2018-10-13 04:18:01, 0.158, 0.369
2018-10-13 04:19:00, 0.372, 0.096
2018-10-13 04:20:00, 0.0, 0.13
2018-10-13 04:21:00, 0.0, 0.127
2018-10-13 04:22:01, 0.315, 0.0
2018-10-13 04:23:00, 0.0, 0.266
2018-10-13 04:24:01, 0.214, 0.192
2018-10-13 04:25:00, 0.293, 0.0
2018-10-13 04:26:00, 0.198, 0.146
2018-10-13 04:27:00, 0.14, 0.114
2018-10-13 04:28:03, 0.0, 0.225
2018-10-13 04:29:00, 0.0, 0.064
2018-10-13 04:30:00, 0.0, 0.266
2018-10-13 04:31:02, 0.266, 0.0
2018-10-13 04:32:00, 0.0, 0.235
2018-10-13 04:33:14, 0.0, 0.141
2018-10-13 04:34:01, 0.142, 0.0
2018-10-13 04:35:00, 0.135, 0.0
2018-10-13 04:36:01, 0.23, 0.0
2018-10-13 04:37:01, 0.244, 0.11
2018-10-13 04:38:05, 0.179, 0.0
2018-10-13 04:39:00, 0.111, 0.316
2018-10-13 04:40:01, 0.267, 0.329
2018-10-13 04:41:00, 0.0, 0.266
2018-10-13 04:42:00, 0.177, 0.0
2018-10-13 04:43:00, 0.179, 0.224
2018-10-13 04:44:04, 0.31, 0.316
2018-10-13 04:45:01, 0.0, 0.138
2018-10-13 04:46:00, 0.0, 0.216
2018-10-13 04:47:04, 0.0, 0.081
2018-10-13 04:48:00, 0.076, 0.0
2018-10-13 04:49:01, 0.0, 0.167
2018-10-13 04:50:22, 0.088, 0.064
2018-10-13 04:51:00, 0.0, 0.132
2018-10-13 04:52:02, 0.216, 0.0
2018-10-13 04:53:00, 0.268, 0.13
2018-10-13 04:54:01, 0.211, 0.0
2018-10-13 04:55:02, 0.31, 0.126
2018-10-13 04:56:20, 0.138, 0.0
2018-10-13 04:57:01, 0.2, 0.0
2018-10-13 04:58:00, 0.0, 0.151
2018-10-13 04:59:01, 0.159, 0.142
2018-10-13 05:00:00, 0.0, 0.266
2018-10-13 05:01:03, 0.0, 0.286
2018-10-13 05:02:00, 0.177, 0.0
2018-10-13 05:03:09, 0.103, 0.257
2018-10-13 05:04:06, 0.121, 0.0
2018-10-13 05:05:05, 0.142, 0.0
2018-10-13 05:06:00, 0.0, 0.13
2018-10-13 05:07:10, 0.0, 0.371
2018-10-13 05:08:00, 0.103, 0.133
2018-10-13 05:09:00, 0.273, 0.0
2018-10-13 05:10:01, 0.0, 0.216
2018-10-13 05:11:05, 0.134, 0.0
2018-10-13 05:12:00, 0.158, 0.23
2018-10-13 05:13:01, 0.179, 0.0
2018-10-13 05:14:00, 0.153, 0.132
2018-10-13 05:15:01, 0.315, 0.0
2018-10-13 05:16:00, 0.282, 0.0
2018-10-13 05:17:00, 0.0, 0.591
2018-10-13 05:18:20, 0.0, 0.241
2018-10-13 05:19:00, 0.0, 0.198
2018-10-13 05:20:08, 0.193, 0.0
2018-10-13 05:21:00, 0.0, 0.098
2018-10-13 05:22:19, 0.0, 0.293
2018-10-13 05:23:00, 0.0, 0.193
2018-10-13 05:24:00, 0.213, 0.21
2018-10-13 05:25:02, 0.412, 0.035
2018-10-13 05:26:01, 0.0, 0.145
2018-10-13 05:27:00, 0.0, 0.135
2018-10-13 05:28:03, 0.131, 0.591
2018-10-13 05:29:00, 0.0, 0.431
2018-10-13 05:30:13, 0.107, 0.0
2018-10-13 05:31:00, 0.305, 0.23
2018-10-13 05:32:00, 0.45, 0.127
2018-10-13 05:33:00, 0.206, 0.0
2018-10-13 05:34:15, 0.496, 0.0
2018-10-13 05:35:07, 0.153, 0.161
2018-10-13 05:36:02, 0.323, 0.0
2018-10-13 05:37:23, 0.0, 0.208
2018-10-13 05:38:28, 0.362, 0.349
2018-10-13 05:39:13, 0.0, 0.142
2018-10-13 05:40:00, 0.107, 0.231
2018-10-13 05:41:00, 0.199, 0.168
2018-10-13 05:42:00, 0.0, 0.127
2018-10-13 05:43:00, 0.0, 0.591
2018-10-13 05:44:00, 0.239, 0.0
2018-10-13 05:45:00, 0.097, 0.0
2018-10-13 05:46:24, 0.124, 0.107
2018-10-13 05:47:00, 0.0, 0.587
2018-10-13 05:48:17, 0.0, 0.064
2018-10-13 05:49:12, 0.0, 0.351
2018-10-13 05:50:08, 0.102, 0.0
2018-10-13 05:51:21, 0.104, 0.142
2018-10-13 05:52:01, 0.145, 0.0
2018-10-13 05:53:17, 0.0, 0.13
2018-10-13 05:54:28, 0.0, 0.141
2018-10-13 05:55:00, 0.161, 0.0
2018-10-13 05:56:00, 0.317, 0.104
2018-10-13 05:57:00, 0.0, 0.252
2018-10-13 05:58:01, 0.133, 0.346
2018-10-13 05:59:00, 0.167, 0.0
2018-10-13 06:00:00, 0.322, 0.0
2018-10-13 06:01:00, 0.167, 0.0
2018-10-13 06:02:00, 0.185, 0.14
2018-10-13 06:03:02, 0.0, 0.219
2018-10-13 06:04:00, 0.142, 0.0
2018-10-13 06:05:00, 0.174, 0.192
2018-10-13 06:06:00, 0.404, 0.0
2018-10-13 06:07:01, 0.381, 0.177
2018-10-13 06:08:00, 0.0, 0.219
2018-10-13 06:09:00, 0.0, 0.167
2018-10-13 06:10:00, 0.174, 0.377
2018-10-13 06:11:00, 0.274, 0.0
2018-10-13 06:12:00, 0.23, 0.0
2018-10-13 06:13:01, 0.0, 0.172
2018-10-13 06:14:00, 0.0, 0.155
2018-10-13 06:15:00, 0.303, 0.172
2018-10-13 06:16:01, 0.14, 0.0
2018-10-13 06:17:01, 0.429, 0.0
2018-10-13 06:18:00, 0.098, 0.141
2018-10-13 06:19:00, 0.0, 0.265
2018-10-13 06:20:01, 0.0, 0.054
2018-10-13 06:21:02, 0.101, 0.205
2018-10-13 06:22:00, 0.253, 0.0
2018-10-13 06:23:00, 0.266, 0.206
2018-10-13 06:24:00, 0.178, 0.194
2018-10-13 06:25:00, 0.128, 0.0
2018-10-13 06:26:05, 0.18, 0.18
2018-10-13 06:27:00, 0.0, 0.384
2018-10-13 06:28:00, 0.08, 0.0
2018-10-13 06:29:00, 0.18, 0.0
2018-10-13 06:30:00, 0.0, 0.204
2018-10-13 06:31:00, 0.0, 0.45
2018-10-13 06:32:00, 0.0, 0.142
2018-10-13 06:33:00, 0.286, 0.0
2018-10-13 06:34:11, 0.257, 0.0
2018-10-13 06:35:04, 0.104, 0.393
2018-10-13 06:36:02, 0.43, 0.0
2018-10-13 06:37:00, 0.209, 0.0
2018-10-13 06:38:03, 0.138, 0.231
2018-10-13 06:39:03, 0.18, 0.219
2018-10-13 06:40:00, 0.107, 0.355
2018-10-13 06:41:00, 0.0, 0.151
2018-10-13 06:42:03, 0.0, 0.225
2018-10-13 06:43:00, 0.111, 0.186
2018-10-13 06:44:00, 0.0, 0.227
2018-10-13 06:45:00, 0.092, 0.0
2018-10-13 06:46:01, 0.0, 0.101
2018-10-13 06:47:00, 0.0, 0.109
2018-10-13 06:48:02, 0.0, 0.232
2018-10-13 06:49:00, 0.138, 0.217
2018-10-13 06:50:01, 0.267, 0.201
2018-10-13 06:51:00, 0.369, 0.2
