t0,t1,close_price_up,close_price_variation,prive_variation,volumeFrom,pos
2018-10-02 12:57:00, 2018-10-02 12:57:58, false, -0.0005, 0.0186, -0.1562, true
2018-10-02 12:58:00, 2018-10-02 12:58:59, false, -0.0018, 0.0180, 0.6758, true
2018-10-02 12:59:00, 2018-10-02 12:59:57, false, -0.0272, 0.0159, -0.2095, true
2018-10-02 13:00:00, 2018-10-02 13:00:59, true, 0.0058, 0.0073, -0.5149, true
2018-10-02 13:01:00, 2018-10-02 13:01:59, false, -0.0397, 0.0066, 0.0676, true
2018-10-02 13:02:00, 2018-10-02 13:02:59, true, 0.0519, 0.0618, 0.1033, true
2018-10-02 13:03:00, 2018-10-02 13:03:59, false, -0.0259, 0.0531, 0.0258, true
2018-10-02 13:04:00, 2018-10-02 13:04:58, false, -0.0119, 0.0096, -0.0429, true
2018-10-02 13:05:00, 2018-10-02 13:05:59, false, -0.0160, 0.0101, -0.0195, true
2018-10-02 13:06:00, 2018-10-02 13:06:59, false, -0.0064, 0.0000, 0.0223, true
2018-10-02 13:07:00, 2018-10-02 13:07:59, false, -0.0070, 0.0009, -0.0592, true
2018-10-02 13:08:00, 2018-10-02 13:08:59, false, -0.0308, 0.0032, 0.2968, true
2018-10-02 13:09:00, 2018-10-02 13:09:58, false, -0.0153, 0.0084, -0.3276, true
2018-10-02 13:10:00, 2018-10-02 13:10:59, false, -0.0154, 0.0217, 0.2216, true
2018-10-02 13:11:00, 2018-10-02 13:11:58, false, -0.0099, 0.0015, -0.2934, true
2018-10-02 13:12:00, 2018-10-02 13:12:59, true, 0.0052, 0.0055, -0.0223, true
2018-10-02 13:13:00, 2018-10-02 13:13:59, false, -0.0095, 0.0060, 1.6953, true
2018-10-02 13:14:00, 2018-10-02 13:14:59, false, -0.0483, 0.0241, -1.4839, true
2018-10-02 13:15:00, 2018-10-02 13:15:59, true, 0.0164, 0.0307, 0.0733, true
2018-10-02 13:16:00, 2018-10-02 13:16:59, false, -0.0365, 0.0277, -0.1310, true
2018-10-02 13:17:00, 2018-10-02 13:17:59, true, 0.0090, 0.0127, 0.0955, true
2018-10-02 13:18:00, 2018-10-02 13:18:59, false, -0.0200, 0.0180, 0.5536, true
2018-10-02 13:19:00, 2018-10-02 13:19:59, true, 0.0037, 0.0278, -0.7902, true
2018-10-02 13:20:01, 2018-10-02 13:20:59, false, -0.0118, 0.0135, 0.1384, true
2018-10-02 13:21:00, 2018-10-02 13:21:59, false, -0.0116, 0.0000, 0.1846, true
2018-10-02 13:22:01, 2018-10-02 13:22:59, false, -0.0248, 0.0005, -0.1132, true
2018-10-02 13:23:00, 2018-10-02 13:23:58, false, -0.0092, 0.0107, -0.1123, true
2018-10-02 13:24:00, 2018-10-02 13:24:59, false, -0.0151, 0.0350, -0.0327, true
2018-10-02 13:25:00, 2018-10-02 13:25:59, false, -0.0188, 0.0006, 0.1578, true
2018-10-02 13:26:00, 2018-10-02 13:26:59, false, -0.0023, 0.0148, -0.2295, true
2018-10-02 13:27:00, 2018-10-02 13:27:59, false, -0.0419, 0.0089, 0.2139, true
2018-10-02 13:28:00, 2018-10-02 13:28:59, true, 0.0099, 0.0109, -0.1329, true
2018-10-02 13:29:01, 2018-10-02 13:29:59, true, 0.0280, 0.0467, 0.9615, true
2018-10-02 13:30:00, 2018-10-02 13:30:59, true, 0.0489, 0.1080, -0.1962, true
2018-10-02 13:31:00, 2018-10-02 13:31:59, true, 0.0037, 0.0701, -0.6879, true
2018-10-02 13:32:00, 2018-10-02 13:32:59, false, -0.0234, 0.0156, 0.0664, true
2018-10-02 13:33:00, 2018-10-02 13:33:59, false, -0.0280, 0.0050, -0.0441, true
2018-10-02 13:34:00, 2018-10-02 13:34:59, false, -0.3113, 0.0009, 5.3993, true
2018-10-02 13:35:00, 2018-10-02 13:35:59, true, 0.1447, 0.1544, -3.0600, true
2018-10-02 13:36:00, 2018-10-02 13:36:59, true, 0.0900, 0.2572, -1.7657, true
2018-10-02 13:37:00, 2018-10-02 13:37:59, false, -0.1359, 0.0902, -0.5220, true
2018-10-02 13:38:01, 2018-10-02 13:38:59, true, 0.0089, 0.0161, 0.1270, true
2018-10-02 13:39:00, 2018-10-02 13:39:59, true, 0.0732, 0.0957, 0.2727, true
2018-10-02 13:40:00, 2018-10-02 13:40:59, true, 0.0147, 0.1034, -0.3870, true
2018-10-02 13:41:00, 2018-10-02 13:41:59, true, 0.0466, 0.0631, -0.1153, true
2018-10-02 13:42:00, 2018-10-02 13:42:59, true, 0.0133, 0.0631, 0.0237, true
2018-10-02 13:43:00, 2018-10-02 13:43:59, true, 0.0006, 0.0320, 0.3612, true
2018-10-02 13:44:00, 2018-10-02 13:44:59, false, -0.0199, 0.0248, -0.0781, true
2018-10-02 13:45:00, 2018-10-02 13:45:59, false, -0.0624, 0.0025, 0.2608, true
2018-10-02 13:46:01, 2018-10-02 13:46:59, true, 0.0063, 0.0067, -0.4384, true
2018-10-02 13:47:00, 2018-10-02 13:47:58, false, -0.0379, 0.0167, 0.9476, true
2018-10-02 13:48:01, 2018-10-02 13:48:59, false, -0.0299, -0.0094, -0.9773, true
2018-10-02 13:49:00, 2018-10-02 13:49:59, true, 0.0397, 0.0437, -0.0101, true
2018-10-02 13:50:00, 2018-10-02 13:50:59, false, -0.0089, 0.0484, 0.1763, true
2018-10-02 13:51:00, 2018-10-02 13:51:59, true, 0.0032, 0.0161, -0.1767, true
2018-10-02 13:52:00, 2018-10-02 13:52:59, true, 0.0288, 0.0409, 0.1177, true
2018-10-02 13:53:00, 2018-10-02 13:53:59, true, 0.0031, 0.0328, -0.0795, true
2018-10-02 13:54:00, 2018-10-02 13:54:58, false, -0.0489, 0.0434, 0.4579, true
2018-10-02 13:55:00, 2018-10-02 13:55:59, false, -0.0051, 0.0095, -0.4490, true
2018-10-02 13:56:00, 2018-10-02 13:56:59, true, 0.0518, 0.0598, -0.0651, true
2018-10-02 13:57:01, 2018-10-02 13:57:59, false, -0.0011, 0.0631, -0.1394, true
2018-10-02 13:58:00, 2018-10-02 13:58:59, true, 0.0046, 0.0175, 0.1270, true
2018-10-02 13:59:00, 2018-10-02 13:59:58, true, 0.0107, 0.0169, 0.2260, true
2018-10-02 14:00:00, 2018-10-02 14:00:59, true, 0.0360, 0.0475, 2.0207, true
2018-10-02 14:01:00, 2018-10-02 14:01:59, true, 0.1170, 0.1732, -0.8366, true
2018-10-02 14:02:00, 2018-10-02 14:02:59, true, 0.0038, 0.1310, -1.1797, true
2018-10-02 14:03:00, 2018-10-02 14:03:59, false, -0.0404, 0.0200, 0.0260, true
2018-10-02 14:04:00, 2018-10-02 14:04:59, false, -0.0096, 0.0038, -0.2617, true
2018-10-02 14:05:00, 2018-10-02 14:05:59, false, -0.0122, 0.0129, 0.0499, true
2018-10-02 14:06:00, 2018-10-02 14:06:59, true, 0.0073, 0.0073, -0.0155, true
2018-10-02 14:07:00, 2018-10-02 14:07:59, false, -0.0049, 0.0148, -0.1564, true
2018-10-02 14:08:00, 2018-10-02 14:08:59, true, 0.0012, 0.0060, 0.0124, true
2018-10-02 14:09:00, 2018-10-02 14:09:59, false, -0.0032, 0.0083, 0.0227, true
2018-10-02 14:10:00, 2018-10-02 14:10:59, false, -0.0443, 0.0130, 0.2819, true
2018-10-02 14:11:00, 2018-10-02 14:11:59, true, 0.0149, 0.0395, -0.2413, true
2018-10-02 14:12:00, 2018-10-02 14:12:59, true, 0.0190, 0.0360, 0.0729, true
2018-10-02 14:13:00, 2018-10-02 14:13:59, false, -0.0055, 0.0343, -0.0729, true
2018-10-02 14:14:00, 2018-10-02 14:14:59, false, -0.0214, 0.0000, 0.0254, true
2018-10-02 14:15:00, 2018-10-02 14:15:59, false, -0.0395, 0.0038, 0.0337, true
2018-10-02 14:16:00, 2018-10-02 14:16:59, false, -0.0049, 0.0009, 0.0904, true
2018-10-02 14:17:00, 2018-10-02 14:17:59, true, 0.0052, 0.0144, -0.1411, true
2018-10-02 14:18:00, 2018-10-02 14:18:59, true, 0.0325, 0.0478, 0.0031, true
2018-10-02 14:19:00, 2018-10-02 14:19:59, false, -0.0642, 0.0368, 0.7968, true
2018-10-02 14:20:00, 2018-10-02 14:20:58, false, -0.0428, 0.0000, 0.1183, true
2018-10-02 14:21:00, 2018-10-02 14:21:58, false, -0.0117, 0.0284, -0.8089, true
2018-10-02 14:22:00, 2018-10-02 14:22:59, true, 0.0005, 0.0173, -0.0675, true
2018-10-02 14:23:00, 2018-10-02 14:23:59, false, -0.1346, 0.0011, 2.1457, true
2018-10-02 14:24:00, 2018-10-02 14:24:59, true, 0.0281, 0.0281, -0.3643, true
2018-10-02 14:25:00, 2018-10-02 14:25:59, true, 0.0158, 0.1197, -1.4113, true
2018-10-02 14:26:00, 2018-10-02 14:26:59, true, 0.0031, 0.0333, -0.0618, true
2018-10-02 14:27:00, 2018-10-02 14:27:59, false, -0.0017, 0.0236, -0.2662, true
2018-10-02 14:28:00, 2018-10-02 14:28:59, false, -0.0952, 0.0115, 2.6716, true
2018-10-02 14:29:00, 2018-10-02 14:29:58, true, 0.0038, 0.0338, -1.0080, true
2018-10-02 14:30:00, 2018-10-02 14:30:59, true, 0.0166, 0.1108, 0.0103, true
2018-10-02 14:31:00, 2018-10-02 14:31:59, false, -0.0315, 0.0333, -1.6415, true
2018-10-02 14:32:00, 2018-10-02 14:32:59, false, -0.0581, 0.0015, 0.7945, true
2018-10-02 14:33:00, 2018-10-02 14:33:59, false, -0.0263, 0.0055, 0.4039, true
2018-10-02 14:34:00, 2018-10-02 14:34:59, false, -0.3655, 0.0042, 9.8605, true
2018-10-02 14:35:00, 2018-10-02 14:35:59, true, 0.6122, 0.6329, -1.9605, true
2018-10-02 14:36:00, 2018-10-02 14:36:59, false, -0.0750, 0.6995, -6.6217, true
2018-10-02 14:37:00, 2018-10-02 14:37:58, true, 0.1009, 0.1242, -0.7767, true
2018-10-02 14:38:01, 2018-10-02 14:38:59, false, -0.0448, 0.1502, -1.1489, true
2018-10-02 14:39:01, 2018-10-02 14:39:59, false, -0.0110, 0.0373, -0.1746, true
2018-10-02 14:40:00, 2018-10-02 14:40:58, true, 0.0388, 0.0485, 0.4027, true
2018-10-02 14:41:00, 2018-10-02 14:41:59, false, -0.0100, 0.0859, -0.7177, true
2018-10-02 14:42:00, 2018-10-02 14:42:59, false, -0.0155, 0.0011, -0.1541, true
2018-10-02 14:43:00, 2018-10-02 14:43:59, true, 0.0140, 0.0253, 0.0567, true
2018-10-02 14:44:02, 2018-10-02 14:44:59, true, 0.0002, 0.0259, 0.0090, true
2018-10-02 14:45:00, 2018-10-02 14:45:59, true, 0.0248, 0.0362, -0.0371, true
2018-10-02 14:46:00, 2018-10-02 14:46:59, true, 0.0095, 0.0339, 0.1049, true
2018-10-02 14:47:01, 2018-10-02 14:47:59, false, -0.0011, 0.0196, -0.1036, true
2018-10-02 14:48:00, 2018-10-02 14:48:59, false, -0.0110, 0.0069, 0.3385, true
2018-10-02 14:49:02, 2018-10-02 14:49:59, true, 0.0261, 0.0342, -0.3109, true
2018-10-02 14:50:00, 2018-10-02 14:50:59, true, 0.0213, 0.0566, 0.6832, true
2018-10-02 14:51:00, 2018-10-02 14:51:59, true, 0.0109, 0.0323, -0.5878, true
2018-10-02 14:52:00, 2018-10-02 14:52:59, true, 0.0109, 0.0256, 0.2239, true
2018-10-02 14:53:00, 2018-10-02 14:53:59, true, 0.0141, 0.0501, 0.3038, true
2018-10-02 14:54:00, 2018-10-02 14:54:59, false, -0.0271, 0.0215, -0.4447, true
2018-10-02 14:55:00, 2018-10-02 14:55:59, true, 0.0074, 0.0244, -0.2496, true
2018-10-02 14:56:00, 2018-10-02 14:56:59, false, -0.0043, 0.0092, 0.1837, true
2018-10-02 14:57:00, 2018-10-02 14:57:59, false, -0.0055, 0.0239, -0.1401, true
2018-10-02 14:58:00, 2018-10-02 14:58:59, false, -0.0011, 0.0330, 0.2449, true
2018-10-02 14:59:00, 2018-10-02 14:59:59, true, 0.0129, 0.0362, 0.0458, true
2018-10-02 15:00:00, 2018-10-02 15:00:59, true, 0.0028, 0.0211, -0.2479, true
2018-10-02 15:01:00, 2018-10-02 15:01:59, false, -0.0029, 0.0038, -0.0717, true
2018-10-02 15:02:00, 2018-10-02 15:02:59, true, 0.0184, 0.0241, -0.0398, true
2018-10-02 15:03:00, 2018-10-02 15:03:59, true, 0.0104, 0.0311, 0.0604, true
2018-10-02 15:04:00, 2018-10-02 15:04:59, true, 0.0469, 0.0574, 0.9435, true
2018-10-02 15:05:00, 2018-10-02 15:05:59, true, 0.0084, 0.0611, -0.9509, true
2018-10-02 15:06:00, 2018-10-02 15:06:59, true, 0.0133, 0.0268, 0.0566, true
2018-10-02 15:07:00, 2018-10-02 15:07:58, true, 0.0283, 0.0473, 0.0895, true
2018-10-02 15:08:00, 2018-10-02 15:08:59, false, -0.0043, 0.0407, -0.2098, true
2018-10-02 15:09:00, 2018-10-02 15:09:59, false, -0.0092, 0.0090, 0.0190, true
2018-10-02 15:10:00, 2018-10-02 15:10:59, true, 0.0338, 0.0352, 1.8443, true
2018-10-02 15:11:00, 2018-10-02 15:11:59, true, 0.1375, 0.1767, 0.6842, true
2018-10-02 15:12:00, 2018-10-02 15:12:59, true, 0.0125, 0.1504, -2.1914, true
2018-10-02 15:13:00, 2018-10-02 15:13:59, false, -0.0078, 0.0309, 0.0385, true
2018-10-02 15:14:00, 2018-10-02 15:14:58, false, -0.0716, 0.0006, 0.6126, true
2018-10-02 15:15:00, 2018-10-02 15:15:59, false, -0.0034, 0.0352, -0.6780, true
2018-10-02 15:16:00, 2018-10-02 15:16:59, false, -0.0210, 0.0031, -0.0789, true
2018-10-02 15:17:01, 2018-10-02 15:17:58, true, 0.0246, 0.0430, 0.1827, true
2018-10-02 15:18:00, 2018-10-02 15:18:59, true, 0.0147, 0.0596, -0.2368, true
2018-10-02 15:19:00, 2018-10-02 15:19:58, true, 0.0063, 0.0414, -0.1666, true
2018-10-02 15:20:00, 2018-10-02 15:20:59, false, -0.0037, 0.0307, 0.0098, true
2018-10-02 15:21:00, 2018-10-02 15:21:59, false, -0.0442, 0.0112, 0.1944, true
2018-10-02 15:22:00, 2018-10-02 15:22:59, true, 0.0101, 0.0135, -0.0375, true
2018-10-02 15:23:00, 2018-10-02 15:23:59, false, -0.0269, 0.0106, 0.0219, true
2018-10-02 15:24:00, 2018-10-02 15:24:59, false, -0.0225, 0.0067, 0.2024, true
2018-10-02 15:25:00, 2018-10-02 15:25:59, false, -0.0326, 0.0132, -0.1777, true
2018-10-02 15:26:00, 2018-10-02 15:26:59, true, 0.0361, 0.0361, -0.1225, true
2018-10-02 15:27:00, 2018-10-02 15:27:59, true, 0.0336, 0.0730, 0.1821, true
2018-10-02 15:28:00, 2018-10-02 15:28:59, false, -0.0015, 0.0442, -0.2293, true
2018-10-02 15:29:00, 2018-10-02 15:29:59, false, -0.0122, 0.0090, 0.0699, true
2018-10-02 15:30:00, 2018-10-02 15:30:59, true, 0.0185, 0.0272, -0.0534, true
2018-10-02 15:31:00, 2018-10-02 15:31:59, false, -0.0246, 0.0200, -0.0720, true
2018-10-02 15:32:00, 2018-10-02 15:32:59, true, 0.0165, 0.0165, 0.0656, true
2018-10-02 15:33:00, 2018-10-02 15:33:59, true, 0.0090, 0.0262, -0.0544, true
2018-10-02 15:34:00, 2018-10-02 15:34:58, true, 0.0165, 0.0257, 0.3209, true
2018-10-02 15:35:00, 2018-10-02 15:35:59, true, 0.0355, 0.0525, -0.3005, true
2018-10-02 15:36:00, 2018-10-02 15:36:59, true, 0.0061, 0.0616, 0.1764, true
2018-10-02 15:37:00, 2018-10-02 15:37:59, true, 0.0171, 0.0387, 0.0810, true
2018-10-02 15:38:00, 2018-10-02 15:38:59, true, 0.0309, 0.0520, 0.0836, true
2018-10-02 15:39:00, 2018-10-02 15:39:59, true, 0.0258, 0.0626, 0.0027, true
2018-10-02 15:40:01, 2018-10-02 15:40:58, false, -0.0312, 0.0295, -0.0466, true
2018-10-02 15:41:00, 2018-10-02 15:41:59, true, 0.0212, 0.0283, 0.2908, true
2018-10-02 15:42:00, 2018-10-02 15:42:58, true, 0.0996, 0.1217, 2.0232, true
2018-10-02 15:43:00, 2018-10-02 15:43:59, true, 0.0075, 0.1113, -2.2042, true
2018-10-02 15:44:00, 2018-10-02 15:44:59, true, 0.0346, 0.0713, 0.4381, true
2018-10-02 15:45:00, 2018-10-02 15:45:59, false, -0.0250, 0.0375, -0.4870, true
2018-10-02 15:46:00, 2018-10-02 15:46:59, true, 0.0163, 0.0163, -0.1948, true
2018-10-02 15:47:01, 2018-10-02 15:47:59, false, -0.0165, 0.0368, -0.0026, true
2018-10-02 15:48:00, 2018-10-02 15:48:59, false, -0.0559, 0.0037, 0.0339, true
2018-10-02 15:49:00, 2018-10-02 15:49:59, true, 0.0435, 0.0435, -0.1013, true
2018-10-02 15:50:00, 2018-10-02 15:50:59, true, 0.0346, 0.0934, -0.0407, true
2018-10-02 15:51:00, 2018-10-02 15:51:59, true, 0.0026, 0.0410, -0.0180, true
2018-10-02 15:52:00, 2018-10-02 15:52:59, true, 0.0136, 0.0264, -0.0776, true
2018-10-02 15:53:00, 2018-10-02 15:53:59, true, 0.0059, 0.0311, 0.0981, true
2018-10-02 15:54:00, 2018-10-02 15:54:59, true, 0.0154, 0.0227, -0.0732, true
2018-10-02 15:55:00, 2018-10-02 15:55:58, false, -0.0018, 0.0227, -0.0842, true
2018-10-02 15:56:00, 2018-10-02 15:56:59, true, 0.0264, 0.0381, 0.4078, true
2018-10-02 15:57:00, 2018-10-02 15:57:59, true, 0.0480, 0.0750, 0.6125, true
2018-10-02 15:58:00, 2018-10-02 15:58:59, true, 0.0032, 0.0521, -0.4164, true
2018-10-02 15:59:00, 2018-10-02 15:59:59, true, 0.0761, 0.0931, 0.4328, true
2018-10-02 16:00:00, 2018-10-02 16:00:59, true, 0.0596, 0.1926, 2.2797, true
2018-10-02 16:01:00, 2018-10-02 16:01:59, false, -0.0075, 0.0735, -2.3158, true
2018-10-02 16:02:00, 2018-10-02 16:02:59, false, -0.0505, 0.0215, -0.4861, true
2018-10-02 16:03:01, 2018-10-02 16:03:58, false, -0.0806, 0.0027, 1.0777, true
2018-10-02 16:04:00, 2018-10-02 16:04:59, true, 0.0139, 0.0518, -1.5403, true
2018-10-02 16:05:00, 2018-10-02 16:05:59, false, -0.0026, 0.0305, 0.0859, true
2018-10-02 16:06:00, 2018-10-02 16:06:59, false, -0.0245, 0.0029, -0.0101, true
2018-10-02 16:07:00, 2018-10-02 16:07:59, true, 0.0090, 0.0098, 0.0308, true
2018-10-02 16:08:00, 2018-10-02 16:08:59, false, -0.0140, 0.0165, -0.1056, true
2018-10-02 16:09:00, 2018-10-02 16:09:58, true, 0.0005, 0.0067, 0.0805, true
2018-10-02 16:10:00, 2018-10-02 16:10:59, false, -0.0110, 0.0015, 0.2242, true
2018-10-02 16:11:00, 2018-10-02 16:11:58, false, -0.0108, 0.0005, 0.0695, true
2018-10-02 16:12:00, 2018-10-02 16:12:59, true, 0.0334, 0.0852, -0.3428, true
2018-10-02 16:13:00, 2018-10-02 16:13:59, false, -0.0145, 0.0408, -0.0218, true
2018-10-02 16:14:00, 2018-10-02 16:14:59, false, -0.0108, 0.0091, 0.2807, true
2018-10-02 16:15:00, 2018-10-02 16:15:58, false, -0.0291, -0.0002, -0.1111, true
2018-10-02 16:16:00, 2018-10-02 16:16:59, false, -0.0244, 0.0043, 0.0035, true
2018-10-02 16:17:00, 2018-10-02 16:17:59, false, -0.0246, 0.0088, 0.5637, true
2018-10-02 16:18:00, 2018-10-02 16:18:59, true, 0.0053, 0.0276, -0.4249, true
2018-10-02 16:19:00, 2018-10-02 16:19:58, false, -0.0119, 0.0209, -0.0937, true
2018-10-02 16:20:00, 2018-10-02 16:20:59, false, -0.0179, 0.0000, -0.0790, true
2018-10-02 16:21:00, 2018-10-02 16:21:59, false, -0.0024, 0.0261, 0.0696, true
2018-10-02 16:22:00, 2018-10-02 16:22:58, true, 0.0281, 0.0314, -0.0996, true
2018-10-02 16:23:00, 2018-10-02 16:23:59, true, 0.0131, 0.0606, -0.1254, true
2018-10-02 16:24:00, 2018-10-02 16:24:59, true, 0.0160, 0.0316, -0.0053, true
2018-10-02 16:25:00, 2018-10-02 16:25:59, true, 0.0262, 0.0462, 0.0299, true
2018-10-02 16:26:00, 2018-10-02 16:26:59, false, -0.0198, 0.0349, 0.1851, true
2018-10-02 16:27:00, 2018-10-02 16:27:58, true, 0.0175, 0.0265, 0.0486, true
